Area,ActorLabel,Class,OutlinerPath,Guid,PlacementCount,OwnDataLayers,InheritedDataLayers,LevelInstanceChain,OwningLevelAsset,ReferencedLevelAsset,CenterX,CenterY,CenterZ
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_125,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_125,01600378-4333-B79E-359C-F4A271419C35,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10272.0,-29430.3,8756.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_126,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_126,37FF935E-4B84-4BE6-900F-CFBF3E34864F,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10235.5,-29407.9,8756.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_127,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_127,6E3E8858-471C-5830-CD7D-4188E67B5078,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10213.2,-29384.9,8756.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_128,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_128,C07A2682-4C9A-1B4D-6E8F-A7A13E89C506,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10213.4,-29383.8,9348.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_129,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_129,AA1D3614-4B38-3747-FB96-8D8C1DDEC7F1,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10235.9,-29406.7,9348.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_13,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_13,1DB14D61-4694-BCA2-313D-7E8CEBCFFF0E,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9451.2,-29543.7,8517.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_130,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_130,71C0AC85-47B3-09FA-7588-EBB1460E8FAA,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10272.5,-29429.9,9348.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_131,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_131,E714F477-4FE9-C487-AF4B-E69F5B3402A3,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10302.3,-29426.2,9348.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_14,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_14,E6C183A5-42BC-1DB2-12EB-179EB619B841,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9425.7,-29577.9,8517.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_15,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_15,3A806DD4-4ACA-FACB-BFA2-8F835F4A37A4,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9398.2,-29584.8,8517.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_16,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_16,3ACAD351-4237-12DA-A68B-12ABF6D4C0CE,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9465.1,-29515.5,8517.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_17,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_17,925F7923-4A19-9299-D3EE-5598B42E335E,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9451.2,-29543.7,8756.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_18,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_18,7200410D-453D-4A10-5938-4AA5DCDF6A7D,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9425.7,-29577.9,8756.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_19,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_19,E0786AB6-4078-BD58-EFE4-C9BBBE8062AB,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9398.2,-29584.8,8756.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_2,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_2,41C94F2E-4524-3D72-4C62-9BA043609533,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9452.2,-29543.8,7784.4
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_20,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_20,5AB7C868-4A64-036D-4814-84B31949E748,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9465.1,-29515.5,8756.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_21,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_21,9F1324EC-4867-D394-ED60-E59775A4449C,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10212.4,-29383.8,8149.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_22,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_22,6447E413-4C12-E0EB-2939-2389CFFD20BD,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10235.2,-29407.5,8149.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_23,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_23,71EEF2F8-47A3-D896-7387-63B8A65B6BF1,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10272.4,-29429.1,8149.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_24,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_24,18A7B831-4B08-AD9C-4CBB-EDAD01AA1829,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10214.0,-29384.9,8517.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_25,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_25,1E9C090D-4842-1264-DF76-939EC26E196B,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10236.5,-29407.4,8517.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_26,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_26,244DB8F3-4675-790C-3DC0-B7957C75CC2D,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10272.5,-29428.2,7963.8
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_27,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_27,35719121-4FFF-0369-2389-CFBF1C3F10B0,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10235.2,-29406.9,7963.8
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_28,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_28,A51A0BD0-4F64-FE38-6117-578A650EB67C,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10212.4,-29383.8,7963.8
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_29,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_29,63CC17B8-4804-853D-7AD6-C1AE1B998969,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10302.2,-29424.8,7784.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_3,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_3,5DF0410B-42EC-37D2-2E8A-0AA077D1AC9C,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9425.8,-29579.1,7784.4
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_30,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_30,A316857F-4F09-CE6B-F7FC-70954A0B23AD,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10272.5,-29429.8,7784.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_31,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_31,9F4FF691-4D9C-EBB3-FFEC-A6817137668D,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10235.9,-29406.8,7784.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_32,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_32,2523813D-4FD6-E732-6F5F-CB9CFFAE763C,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10212.2,-29383.8,7784.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_33,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_33,F0EE68FC-476B-FEBA-35A0-BBA0E71574BD,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10207.8,-29352.4,7784.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_34,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_34,8742E74A-4A59-429A-9019-398A06C2A517,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10186.3,-29229.8,7784.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_35,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_35,74996D1E-40A1-6160-5DFD-D18CA0DB0908,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10165.1,-29107.9,7784.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_36,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_36,89D949D4-408B-AD16-86E8-90B63D7C4F0A,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10165.1,-29107.9,7964.4
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_37,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_37,ED40058D-47AD-B763-EE1F-6BB73C2D0A41,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10186.3,-29229.8,7964.4
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_38,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_38,52205862-486D-B0A9-2C19-29910E5FCE84,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10208.5,-29352.4,7964.4
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_39,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_39,4AC850B9-479D-B285-6ED0-298524C2778E,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10165.1,-29107.9,8150.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_4,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_4,AE07C607-42FD-B003-E756-CF8898FB7C47,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9398.2,-29585.8,7784.4
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_40,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_40,AEDD4230-42E9-990B-CAE8-C3AE7F4AB98B,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10186.3,-29229.8,8150.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_41,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_41,75502F1A-46CC-0190-0D99-AEBF6CCB1662,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10208.5,-29352.4,8150.1
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_42,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_42,559C09A6-47D8-28B7-1468-8D938CCA84FA,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10165.1,-29107.9,8396.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_43,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_43,50BD8383-4A4D-B238-48C0-CC956ADDA2DE,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10186.3,-29229.8,8396.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_44,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_44,657EA193-4E82-7179-4998-348B18CBEFF8,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10208.5,-29352.4,8396.2
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_45,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_45,A4D4B279-4334-5775-C34B-3E9B6B56F982,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10165.1,-29107.9,8602.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_46,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_46,E560E323-432D-9982-E0E6-85ACD7CD83F6,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10186.3,-29229.8,8602.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_47,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_47,EADE064B-4CEA-BA5C-ADFC-99ABF411124B,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10208.5,-29352.4,8602.7
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_48,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_48,8E424CA3-44B5-DCB3-D55B-4C9A941A6DE2,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10165.1,-29107.9,8803.3
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_49,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_49,E9A25181-4D13-E4E0-AB12-7FB23B9E7BD3,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10186.3,-29229.8,8803.3
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_5,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_5,04DD9517-417C-B93F-3F2F-F3A8355CACE0,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-9451.9,-29543.7,7963.4
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_50,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_50,0F4D57DB-40E2-4751-3E11-5DA8738F8C19,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10208.5,-29352.4,8803.3
Hogwarts,SM_HW_EH_DoorFrame_ColumnDecor_B_51,StaticMeshActor,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_51,89824C87-4629-C4E1-0CBA-7D87B9C47FFB,1,DL_OVERLAND;DL_RENDER,DL_HW_EXT,LI_Hogwarts > LI_EntranceHall_EXT,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT,,-10165.1,-29107.9,9001.3
