ActorLabel,Class,OutlinerPath,Guid,PlacementCount,OwnDataLayers,InheritedDataLayers,LevelInstanceChain,OwningLevelAsset,ReferencedLevelAsset,CenterX,CenterY,CenterZ
RiverBank_LargeStones_A105,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A105,F78C44D2-41A9-5502-E549-B1967A0CCD92,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,7126.6,-83730.8,4129.5
RiverBank_LargeStones_A106,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A106,DE1C97CC-4F16-B076-4B2E-80A093FDE261,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,6852.5,-83547.4,4010.8
RiverBank_LargeStones_A107,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A107,4149F1F8-4F7B-5934-B2AF-7FACADD656F0,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,6999.1,-83307.9,3958.8
RiverBank_LargeStones_A108,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A108,7C36CD2B-44D2-92A6-5CA8-889B0E1B4AA3,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,6766.4,-83137.5,3991.6
RiverBank_LargeStones_A109,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A109,A46418AE-4F0A-DC10-0F58-0BB11DDCF21E,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,6135.6,-79203.6,4071.0
RiverBank_LargeStones_A110,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A110,44BA12B0-401F-0154-0F8D-6FBA5BB0EDA8,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,6292.5,-78976.1,3913.0
RiverBank_LargeStones_A111,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A111,D645DAF8-416D-D614-0A0B-D297BFA7E866,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,5907.5,-78866.0,3871.5
RiverBank_LargeStones_A112,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A112,8BAD684F-46DB-9898-680B-4BAB420208F1,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,6379.7,-78766.8,3966.2
RiverBank_LargeStones_A115,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A115,26113F1B-43FD-6F77-5879-ED9BA6448E4E,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,5927.0,-80771.9,4009.1
RiverBank_LargeStones_A116,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A116,F8C84952-453A-CE5A-DE30-E0BD7011572D,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,5351.2,-80725.9,3923.0
RiverBank_LargeStones_A118,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A118,098BFD08-4BA4-704D-E690-83837ECAE3EC,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,4677.6,-79351.7,3814.5
RiverBank_LargeStones_A119,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A119,BFF4FD2B-401A-6F38-237C-31B5612B3228,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,5000.5,-79549.3,3833.0
RiverBank_LargeStones_A12,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A12,C567E9A4-4413-D51F-6A44-309A250C0A04,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,5832.6,-78233.8,3898.7
RiverBank_LargeStones_A123,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A123,842E464E-4E1F-6ED4-0B86-62A3DD9172E6,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,6710.5,-74792.1,3984.6
RiverBank_LargeStones_A126,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A126,F550A390-463A-B94C-3274-5CA1D6DD65CA,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,5820.2,-76095.9,3928.6
RiverBank_LargeStones_A128,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A128,9940FFA9-4E12-E594-9261-EEBAED732A83,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,5872.0,-76219.4,3956.6
RiverBank_LargeStones_A129,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A129,071D2F0C-4E06-FCDF-760D-7BA33CE89D3C,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,5699.7,-77010.6,3981.5
RiverBank_LargeStones_A13,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A13,3BC692B0-4B99-581D-A6F6-3BBE14713717,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,5127.3,-80887.4,3856.2
RiverBank_LargeStones_A130,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A130,CF0E035A-47D2-3CC5-4AA8-CEA246405B85,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,6252.4,-77436.2,4061.9
RiverBank_LargeStones_A131,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A131,A3AE3A68-42E1-CCA6-5220-B39C2BF6097C,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_River_LargeStones_A07,7982.6,-74458.2,3921.6
RiverBank_LargeStones_A133,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A133,488641D8-41EB-3762-F759-A88842AD410D,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_River_LargeStones_A07,8210.8,-75368.1,3934.8
RiverBank_LargeStones_A134,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A134,1A496DD0-43E1-2587-228E-5689873F84A7,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_River_LargeStones_A07,7212.5,-75472.3,3943.4
RiverBank_LargeStones_A135,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A135,774AA829-4B35-CB8E-27E9-B294FBB8854A,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,6990.5,-76030.7,3945.3
RiverBank_LargeStones_A137,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A137,AFB2A153-4F56-C98F-AE7E-DBA1C4427046,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,7750.2,-74210.7,4017.4
RiverBank_LargeStones_A142,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A142,3AC918F8-46DF-4214-C0D4-90AB18983F81,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,6658.0,-74288.4,4040.4
RiverBank_LargeStones_A143,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A143,BFDCB5BB-40FB-2763-6236-5C907AE52025,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_River_LargeStones_A07,8554.2,-84870.5,4711.9
RiverBank_LargeStones_A144,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A144,56B0219D-479C-5EAF-3343-728AFDE0166F,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_River_LargeStones_A07,8928.1,-84341.0,4711.7
RiverBank_LargeStones_A145,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A145,C9C62F61-4BC3-640C-2F05-298DF308CEC3,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,7953.1,-84790.8,4706.0
RiverBank_LargeStones_A146,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A146,49F19A97-4031-A57C-79F5-7C8BF43598C3,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,6358.8,-77265.4,4043.6
RiverBank_LargeStones_A147,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A147,6900EFF4-46F2-A3CE-5354-1CB332154902,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,9124.1,-85216.8,4679.1
RiverBank_LargeStones_A148,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A148,166DE91A-4837-6CC1-64E0-F2A25BFF45FD,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,9079.9,-84654.4,4679.1
RiverBank_LargeStones_A149,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A149,EA66994B-4C91-1143-5CDD-3E87D0515BE8,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,7809.0,-84077.7,4464.4
RiverBank_LargeStones_A15,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A15,E3AFAC3E-40C7-C23C-4049-7796D3E47A1C,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,13975.3,-85971.9,5382.9
RiverBank_LargeStones_A150,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A150,751EE432-4AA2-AC82-EE93-0F96ADF1CCFA,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,8207.8,-83890.5,4573.0
RiverBank_LargeStones_A151,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A151,B478ECAB-43AA-79A1-030D-E0A53041E1BB,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,7282.2,-82553.5,4060.1
RiverBank_LargeStones_A153,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A153,550AA4D1-4DD1-5A29-6B44-6AAE6BB49FC6,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,9782.1,-86091.5,5011.1
RiverBank_LargeStones_A154,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A154,77E1D6E0-45CC-EE63-4000-299A80513E7D,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,6520.1,-77110.2,4049.1
RiverBank_LargeStones_A155,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A155,B6147632-4477-E3A0-5D7E-F3943FEEB683,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_River_LargeStones_A07,10441.1,-85708.2,5041.7
RiverBank_LargeStones_A156,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A156,34533EFB-4159-5C55-20BB-178FE8005591,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_River_LargeStones_A07,10120.2,-85393.7,5033.6
RiverBank_LargeStones_A157,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A157,A47BEAD8-41E4-5613-5CFC-62BD3CD935D6,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,10325.2,-86069.6,5039.3
RiverBank_LargeStones_A158,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A158,523890C0-46E5-BA69-D471-6195FBCC5341,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A06,10302.0,-85428.4,5033.1
RiverBank_LargeStones_A159,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A159,EC67F38B-4B1C-1B3E-9854-A6A762DF95ED,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,7158.4,-75765.4,3938.4
RiverBank_LargeStones_A160,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A160,96E9FA87-479B-CA02-4FB3-AD8ECB8B003C,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,9644.7,-86124.2,5145.8
RiverBank_LargeStones_A162,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A162,A0975262-4911-04E6-658D-61BB48AC4B89,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,10548.8,-86764.7,5242.3
RiverBank_LargeStones_A164,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A164,DE647B7E-4E3F-9901-8281-E386FCBEEE94,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,4808.4,-80357.9,3843.2
RiverBank_LargeStones_A165,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A165,4F747164-40A1-96B4-86AC-53AEBE47604D,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A04,5629.1,-79751.5,3993.0
RiverBank_LargeStones_A166,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A166,9A142695-430E-F18A-FC68-8B86068DB2B9,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,6304.0,-79971.6,4155.8
RiverBank_LargeStones_A17,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A17,25749460-45BF-0774-A328-61B74F96B84A,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,21599.6,-89809.4,5723.1
RiverBank_LargeStones_A172,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A172,13806B67-4D23-ACF7-13EA-6EAD7344FAA0,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/LA_RiverBank_LargeStones_A05,5155.5,-79343.9,3885.2
RiverBank_LargeStones_A173,LevelInstance,LV_Overland/Region/Hogwarts Valley/Hogsmeade_RiverBlockout/LI_Hogsmeade_River/Hogsmeade_RiverBlockout/RiverBank_LargeStones_A173,B013A839-450C-FE02-B67A-08BADAA6F188,1,DL_HOGSMEADE;DL_OVERLAND,DL_HM_EXT;DL_HOGSMEADE,LI_Hogsmeade_River,/Game/Environment/River/LI_Hogsmeade_River,/Game/Environment/River/LevelActors/RiverBanks_Large_Stones/Blockout/LA_River_LargeStones_A07,6914.5,-76211.6,3939.2
